Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
Rad23b	current symbol	MGI:105128	Rad23b	RAD23 homolog B, nucleotide excision repair protein	protein coding gene	MP:0001199	thin skin
Rbm24	rat synonym	MGI:2145496	Fam8a1	family with sequence similarity 8, member A1	protein coding gene	
Rbm24	current symbol	MGI:3610364	Rbm24	RNA binding motif protein 24	protein coding gene	
Rbpms	current symbol	MGI:1334446	Rbpms	RNA binding protein gene with multiple splicing	protein coding gene	
Rpl14	current symbol	MGI:1914365	Rpl14	ribosomal protein L14	protein coding gene	
Rps24	current symbol	MGI:98147	Rps24	ribosomal protein S24	protein coding gene	
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001855	abnormal atrial thrombosis
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004994	abnormal brain wave pattern
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002972	abnormal cardiac muscle contractility
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001544	abnormal cardiovascular system physiology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003057	abnormal epicardium morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003921	abnormal heart left ventricle morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0000266	abnormal heart morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003920	abnormal heart right ventricle morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005232	abnormal mesenteric lymph node morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0000278	abnormal myocardial fiber morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004215	abnormal myocardial fiber physiology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002189	abnormal myocardial trabeculae morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004088	abnormal sarcoplasmic reticulum morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004122	abnormal sinus arrhythmia
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002357	abnormal spleen white pulp morphology
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0010505	abnormal T wave
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004086	absent heartbeat
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004484	altered response of heart to induced stress
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0000343	altered response to myocardial infarction
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008543	atrial fibrillation
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0010519	atrioventricular block
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005386	behavior/neurological phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003141	cardiac fibrosis
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001625	cardiac hypertrophy
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005330	cardiomyopathy
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005385	cardiovascular system phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0006138	congestive heart failure
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001262	decreased body weight
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003393	decreased cardiac output
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005333	decreased heart rate
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008770	decreased survivor rate
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005598	decreased ventricle muscle contractility
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002190	disorganized myocardium
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003984	embryonic growth retardation
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0013293	embryonic lethality prior to tooth bud stage
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0000274	enlarged heart
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008466	enlarged mesenteric lymph nodes
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004201	fetal growth retardation
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005378	growth/size/body region phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002625	heart left ventricle hypertrophy
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005387	immune system phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002626	increased heart rate
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002833	increased heart weight
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008873	increased physiological sensitivity to xenobiotic
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004485	increased response of heart to induced stress
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0009763	increased sensitivity to induced morbidity/mortality
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004952	increased spleen weight
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001488	increased startle reflex
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002906	increased susceptibility to pharmacologically induced seizures
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0004955	increased thymus weight
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0001636	irregular heartbeat
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002220	large lymphoid organs
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0011109	lethality throughout fetal growth and development, incomplete penetrance
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005202	lethargy
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003631	nervous system phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002169	no abnormal phenotype detected
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0011085	postnatal lethality, complete penetrance
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002083	premature death
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0005367	renal/urinary system phenotype
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0010637	sinus bradycardia
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0010724	thick interventricular septum
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0002953	thick ventricular wall
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0010725	thin interventricular septum
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0009559	thymus cortex hyperplasia
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0003997	tonic-clonic seizures
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0006110	ventricular fibrillation
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0009732	ventricular premature beat
Ryr2	current symbol	MGI:99685	Ryr2	ryanodine receptor 2, cardiac	protein coding gene	MP:0008950	ventricular tachycardia
Sae1	current symbol	MGI:1929264	Sae1	SUMO1 activating enzyme subunit 1	protein coding gene	
Sdpr	current symbol	MGI:99513	Sdpr	serum deprivation response	protein coding gene	MP:0009115	abnormal fat cell morphology
Sdpr	current symbol	MGI:99513	Sdpr	serum deprivation response	protein coding gene	MP:0004007	abnormal lung vasculature morphology
Sdpr	current symbol	MGI:99513	Sdpr	serum deprivation response	protein coding gene	MP:0003950	abnormal plasma membrane morphology
Sdpr	current symbol	MGI:99513	Sdpr	serum deprivation response	protein coding gene	MP:0003180	abnormal pulmonary endothelial cell surface
Sdpr	current symbol	MGI:99513	Sdpr	serum deprivation response	protein coding gene	MP:0006055	abnormal vascular endothelial cell morphology
Sec31a	current symbol	MGI:1916412	Sec31a	Sec31 homolog A (S. cerevisiae)	protein coding gene	
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0005404	abnormal axon morphology
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0003077	abnormal cell cycle
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0008143	abnormal dendrite morphology
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0013289	abnormal mitotic cytokinesis
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0005384	cellular phenotype
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0011704	decreased fibroblast proliferation
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0005387	immune system phenotype
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0003903	increased cell mass
Sept7	current symbol	MGI:1335094	Sept7	septin 7	protein coding gene	MP:0003707	increased cell nucleus count
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0009736	abnormal prostate gland branching morphogenesis
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0001158	abnormal prostate gland morphology
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0000130	abnormal trabecular bone morphology
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0002175	decreased brain weight
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0000221	decreased leukocyte cell number
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0005016	decreased lymphocyte cell number
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0000222	decreased neutrophil cell number
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0010025	decreased total body fat amount
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0001566	increased circulating phosphate level
Sfrp1	current symbol	MGI:892014	Sfrp1	secreted frizzled-related protein 1	protein coding gene	MP:0002833	increased heart weight
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004084	abnormal cardiac muscle relaxation
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001544	abnormal cardiovascular system physiology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003974	abnormal endocardium morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0010148	abnormal exocrine pancreas physiology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0002078	abnormal glucose homeostasis
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003105	abnormal heart atrium morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000267	abnormal heart development
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000266	abnormal heart morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000270	abnormal heart tube morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011635	abnormal mitochondrial crista morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011637	abnormal mitochondrial matrix morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011633	abnormal mitochondrial shape
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004215	abnormal myocardial fiber physiology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0005329	abnormal myocardium layer morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0002693	abnormal pancreas physiology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0002884	abnormal pharyngeal arch morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003231	abnormal placenta vasculature
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001718	abnormal visceral yolk sac morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004076	abnormal vitelline vascular remodeling
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003229	abnormal vitelline vasculature morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003229	abnormal vitelline vasculature morphology
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000298	absent atrioventricular cushions
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004086	absent heartbeat
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0012127	absent placenta hemotrichorial membrane
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003403	absent placental labyrinth
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001719	absent vitelline blood vessels
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004092	absent Z lines
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0005608	cardiac interstitial fibrosis
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001698	decreased embryo size
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0005333	decreased heart rate
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0004567	decreased myocardial fiber number
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011632	dilated mitochondria
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000292	distended pericardium
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001785	edema
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001730	embryonic growth arrest
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003984	embryonic growth retardation
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0013241	embryo tissue necrosis
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0006343	enlarged first pharyngeal arch
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000274	enlarged heart
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000291	enlarged pericardium
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0002625	heart left ventricle hypertrophy
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000740	impaired smooth muscle contractility
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003222	increased cardiomyocyte apoptosis
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0013504	increased embryonic tissue cell apoptosis
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003058	increased insulin secretion
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003819	increased left ventricle diastolic pressure
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0003820	increased left ventricle systolic pressure
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0009113	increased pancreatic beta cell mass
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0011819	increased pancreatic beta cell proliferation
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0005600	increased ventricle muscle contractility
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001636	irregular heartbeat
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0001633	poor circulation
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0008028	pregnancy-related premature death
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0002083	premature death
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000280	thin ventricular wall
Slc8a1	current symbol	MGI:107956	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1	protein coding gene	MP:0000295	trabecula carnea hypoplasia
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0001648	abnormal apoptosis
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0005385	cardiovascular system phenotype
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0010432	common ventricle
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0003984	embryonic growth retardation
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0000274	enlarged heart
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0000295	trabecula carnea hypoplasia
Smyd1	current symbol	MGI:104790	Smyd1	SET and MYND domain containing 1	protein coding gene	MP:0000279	ventricular hypoplasia
Smyd2	current symbol	MGI:1915889	Smyd2	SET and MYND domain containing 2	protein coding gene	MP:0005385	cardiovascular system phenotype
Smyd2	current symbol	MGI:1915889	Smyd2	SET and MYND domain containing 2	protein coding gene	MP:0001556	increased circulating HDL cholesterol level
Smyd2	current symbol	MGI:1915889	Smyd2	SET and MYND domain containing 2	protein coding gene	MP:0000182	increased circulating LDL cholesterol level
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0008143	abnormal dendrite morphology
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0002801	abnormal long term object recognition memory
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0004753	abnormal miniature excitatory postsynaptic currents
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0005103	abnormal retinal pigmentation
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0001325	abnormal retina morphology
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0005386	behavior/neurological phenotype
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0005560	decreased circulating glucose level
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0009142	decreased prepulse inhibition
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0001489	decreased startle reflex
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0009454	impaired contextual conditioning behavior
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0005633	increased circulating sodium level
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0002590	increased mean corpuscular volume
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0002169	no abnormal phenotype detected
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0011954	shortened PQ interval
Sorbs2	current symbol	MGI:1924574	Sorbs2	sorbin and SH3 domain containing 2	protein coding gene	MP:0010511	shortened PR interval
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010650	abnormal aorticopulmonary septum morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0009450	abnormal axon fasciculation
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002144	abnormal B cell differentiation
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002128	abnormal blood circulation
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010585	abnormal conotruncal ridge morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0004111	abnormal coronary artery morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0001286	abnormal eye development
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0000281	abnormal interventricular septum morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0003861	abnormal nervous system development
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0006072	abnormal retinal apoptosis
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0006073	abnormal retinal bipolar cell morphology
